char,movie,mbti,votes
Juliet,Gnomeo and Juliet,INFP,121
Saladin,Kingdom of Heaven (2005),INTJ,121
Rotwang,Metropolis (1927),INTP,121
Solomon Lane,Mission: Impossible (Franchise),INTJ,121
Sleepy,Snow White and the Seven Dwarfs (1937),ISFP,121
Louis Reed,The Adam Project,INTJ,121
Dawn,The Barbie Diaries,ESFJ,121
Mike Evans,The Kissing Booth (Film Trilogy),ISTP,121
Long,Wish Dragon (2021),ESTJ,121
Yax,Zootopia (2016),ISFP,121
Asami Yamazaki,Audition (1999),INTJ,120
Leon Jefferson III “Bats”,Baby Driver (2017),ESTP,120
Keith Toshko,Barbarian (2022),INFJ,120
Dame Devin,Barbie: Princess Charm School,ENTJ,120
Meredith “Mer” Samuels,Beast (2022),ISFJ,120
Dylan Sanders,Charlie’s Angels (2000),ESTP,120
Lady Tremaine,Cinderella (2015),ESFJ,120
Billy Batson,DC Extended Universe,ISFP,120
Weasel,Deadpool (2016),ENTP,120
Jacqueline de Bellefort,Death on the Nile (2022),ISFP,120
Dr. Strangelove,Dr. Strangelove (1964),ENTP,120
Cecilia,Encanto (2021),INTP,120
Richard Chesler,Fight Club (1999),ESTJ,120
Jake,Freaky Friday (2003),ISFP,120
Animal Mother,Full Metal Jacket (1987),ESFP,120
Benjamin Barry,How to Lose a Guy in 10 days,ESTP,120
Embarrassment,Inside Out (Franchise),INFP,120
Nikolai Romilly,Interstellar (2014),INTP,120
Paulette Bonafonté,Legally Blonde (2001),ISFP,120
Sheryl Hoover,Little Miss Sunshine (2006),ISFJ,120
"Stanton ""Stan"" Carlisle",Nightmare Alley (2021),ENTP,120
Esther (fake persona),Orphan (2009-2022),ENFJ,120
Jimmie Dimmick,Pulp Fiction (1994),ISFJ,120
Ruby Sparks,Ruby Sparks,ENFP,120
Bodhi Rook,Star Wars,INFP,120
Terminator T-1000,Terminator,ISTP,120
Eustace Clarence Scrubb,The Chronicles of Narnia (Film Trilogy),ISTJ,120
Admiral-General Haffaz Aladeen,The Dictator (2012),ESFP,120
Lucas,The Hunt (Jagten; 2012),INFJ,120
Karen Fields “Voyd”,The Incredibles (Franchise),ENFP,120
Tommy Williams,The Shawshank Redemption (1994),ESFP,120
Kamek,The Super Mario Bros. Movie (2023),INTP,120
Trip Fontaine,The Virgin Suicides (2000),ESTP,120
Carl Allen,Yes Man (2008),ENTP,120
Lance Corporal Tom Blake,1917 (2019),ESFP,119
Missy Pantone,Bring It On (franchise),ISTP,119
Tess Tyler,Camp Rock (2008),ESFP,119
Finn McMissile,Cars (Franchise),ISTP,119
Fish Out of Water,Chicken Little (2005),ENTP,119
"Meng Tianxia/He Yu ""Lizard""",Five Deadly Venoms (1978),ENFJ,119
Anton Freeman,Gattaca (1997),ESTJ,119
Mary Daisy Dinkle,Mary and Max (2009),INFP,119
J. Jonah Jameson,MCU,ESTJ,119
F*cksh*t,Mid90s (2018),ESTP,119
Him,Mother! (2017),ENFJ,119
Pedro Sánchez,Napoleon Dynamite (2004),ISFP,119
Jean-Baptiste Grenouille,Perfume: The Story Of A Murderer,ISTP,119
Dastan,Prince of Persia: The Sands of Time (2010),ENTP,119
Stacey Pilgrim,Scott Pilgrim vs. the World (2010),ESFP,119
Marianne Dashwood,Sense and Sensibility (1995),ENFP,119
Norm Cahill,The Box (2009),ENTJ,119
Dawn Betterman,The Croods (Franchise),ENFP,119
Jailbreak,The Emoji Movie (2017),ISFP,119
Dean McCoppin,The Iron Giant (1999),ISFP,119
Rachel Keller,The Ring (2002),ISTP,119
Red,Us (2019),INTJ,119
En Sabah Nur “Apocalypse”,X-Men Cinematic Universe (2011-2020),ENTJ,119
Kim Yeon-Doo,20th Century Girl (2022),INFP,118
Shūsuke Hoshino,All About Lily Chou-Chou (2001),INTJ,118
AJ Gilbride,Barbarian (2022),ESTP,118
Jim,Edward Scissorhands (1990),ESTP,118
Hernando,Encanto (2021),ISTP,118
Ben Miller,Escape Room (2019),ISTP,118
Duke Cody,Glass Onion: A Knives Out Mystery (2022),ESTP,118
Cornelius Fudge,Harry Potter / Wizarding World Films,ESTJ,118
King Arthur,Hellboy (2019),ENFJ,118
Ingrid Thorburn,Ingrid Goes West (2017),INFJ,118
Jerry Maguire,Jerry Maguire (1996),ENTJ,118
Rocky,K.G.F (Series),ENTJ,118
Walt Thrombey,Knives Out (2019),ISTJ,118
Morgan H. Stark,MCU,INFP,118
Ayesha,MCU,ESTJ,118
Amanda Buckman,The Addams Family,ESFJ,118
Toulouse,The Aristocats (1970),ENFP,118
Dana,The Cabin in the Woods (2012),INFJ,118
John Proctor,The Crucible (1996),ISTJ,118
Dinah Lord,The Philadelphia Story,ENFP,118
Leo Barnes,The Purge (Franchise),ISTJ,118
Mai,The Whole Truth (2021),INFJ,118
The Tin Man,The Wizard of Oz (1939),INFP,118
Devon,Turning Red (2022),ISFP,118
Jane Nichols,27 Dresses (2008),ESFJ,117
Stella Kowalski (née DuBois),A Streetcar Named Desire (1951),ISFP,117
Clara Clayton,Back to the Future (Series),INFJ,117
Princess Alexa,Barbie and the Secret Door,INFP,117
Paige Evans,Crush (2022),INFP,117
Uxas “Darkseid”,DC Extended Universe,ENTJ,117
Candor,Divergent (2014),ESTJ,117
White Goodman,Dodgeball (2004),ESTP,117
Hellboy,Hellboy (2004),ESTP,117
Roman Lunyov,I Care a Lot (2020),INTJ,117
Sofi,I Origins (2014),INFJ,117
Yon-Rogg,MCU,INTJ,117
Betty Elms,Mulholland Drive (2001),ESFJ,117
Wendy,Mysterious Skin (2004),ISFP,117
Susan Morrow,Nocturnal Animals (2016),INTJ,117
Chief Powhatan,Pocahontas (1995),ESTJ,117
R. M. Renfield,Renfield (2023),ISFJ,117
Alice Eklund-Ward,The Fighter (2010),ESTJ,117
Apollonia Vitelli,The Godfather (1972),ISFP,117
The Cowardly Lion,The Wizard of Oz (1939),ESFP,117
"David Dunn ""The Overseer""",Unbreakable (2000),ISFJ,117
Augustine,8 femmes,ESTJ,116
Flower,Bambi (1942),INFP,116
The Great Prince of the Forest,Bambi (1942),ISTJ,116
David Sheff,Beautiful Boy (2018),ESFJ,116
Sue Snell,Carrie (1976),INFJ,116
Jane Kano,Charlie's Angels (2019),ISTP,116
Patricia,Chasing Papi (2003),ESFJ,116
Carla Santini,Confessions of a Teenage Drama Queen (2004),ESTP,116
"Dinah Lance ""Black Canary""",DC Extended Universe,ISTP,116
Salazar Slytherin,Harry Potter / Wizarding World Films,ENTJ,116
Pansy Parkinson,Harry Potter / Wizarding World Films,ESTJ,116
Ronald Kray,Legend (2015),ISFP,116
Yu,Love Exposure (2008),INFP,116
Allyson,Moms' Night Out (2014),ESFJ,116
Billy Bibbit,One Flew Over the Cuckoo's Nest (1975),ISFP,116
Brandon Shaw,Rope (1948),ENTP,116
Prospector,The Ballad of Buster Scruggs (2018),ESFP,116
Vance Hopper,The Black Phone,ESTP,116
Pet Collector,The Good Dinosaur (2015),INFJ,116
Elizabeth James,The Parent Trap (1998),ISFJ,116
Bonnie Lisbon,The Virgin Suicides (2000),ISFJ,116
Aksel,The Worst Person in the World (2021),INTJ,116
Long John Silver,Treasure Island (1988),INTJ,116
Grandpa Joe,Willy Wonka and the Chocolate Factory (1971),ENFJ,116
Cole Williams,21 (2008),INTP,115
Luis Carruthers,American Psycho (2000),ESFJ,115
Vanessa Bloome,Bee Movie (2007),ESFJ,115
Torrance Shipman,Bring It On (franchise),ESFJ,115
Lucy,Couples Retreat,INTJ,115
Nick Young,Crazy Rich Asians (2018),ISFJ,115
Dumbo,Dumbo (1941),ISFJ,115
Colin Creevey,Harry Potter / Wizarding World Films,ENFP,115
Argus Filch,Harry Potter / Wizarding World Films,ISTJ,115
Katherine Johnson,Hidden Figures (2016),INTJ,115
Jun Wong,How to Train Your Dragon (Franchise),INFP,115
Max Denbigh “C”,James Bond Film Series,INTJ,115
Iosef Tarasov,John Wick,ESTP,115
Count Rudolph Andrenyi,Murder on the Orient Express (2017),ESTJ,115
Little Noi,Raya and the Last Dragon (2021),ESTP,115
Princess Ann,Roman Holiday (1953),ISFP,115
Katrina Van Tassel,Sleepy Hollow (1999),INFP,115
Mia Reed,The Fallout,INFJ,115
John Ruth,The Hateful Eight (2015),ESTJ,115
Banzai,The Lion King (Franchise),ESTP,115
William,The Witch (2015),ISTJ,115
Asha Trace,Upgrade (2018),ESFJ,115
Farhan Qureshi,3 Idiots (2009),ISFP,114
Jin,Abominable (2019),ESTP,114
Yuichi Kimura (The Father),Bullet Train,INTJ,114
Ryder,Frozen (Franchise),INFP,114
"Dennis ""Denisovich"" Dracula-Loughran",Hotel Transylvania (2012),ENFP,114
Makoto Sakuma,Kyua (Cure) (1997),INTP,114
Leila,Leila's Brothers,ENTJ,114
Takshak,Mahabharat,ISTP,114
Mothra,MonsterVerse,ENFJ,114
Nemo Nobody,Mr. Nobody (2009),INFP,114
Fa Zhou,Mulan (Franchise),ESFJ,114
Maxine “Max” Coleman,Orphan (2009-2022),INFP,114
Wendy Darling,Peter Pan (2003),ESFJ,114
James Halliday,Ready Player One (2018),INTP,114
Will Graham,Red Dragon (2002),INFJ,114
Bruno,The Boy in the Striped Pajamas (2008),ENTP,114
Ed,The Cornetto Trilogy,ESTP,114
Fletcher,The Gentlemen (2019),ENTP,114
Sarabi,The Lion King (Franchise),ESFJ,114
Lockdown,Transformers (Bayverse),ISTJ,114
"Bill, the Candy Store Owner",Willy Wonka and the Chocolate Factory (1971),ENFP,114
Mike Teavee,Willy Wonka and the Chocolate Factory (1971),ISTP,114
Hansel,Zoolander (2001),ESFP,114
Veronica “Vonnie” Sybil,Cafe Society (2016),ENFP,113
Jagna Paczesiówna,Chłopi (2023),INFP,113
Chas Kramer,Constantine (2005),ENFP,113
"Johnny Storm ""Human Torch""",Fantastic Four (2005),ESTP,113
Elsa van Helsing,Frankenweenie (2012),INFP,113
Karen,I Origins (2014),INTJ,113
Atari Kobayashi,Isle of Dogs (2018),INFJ,113
Nikolai Wolf,Jennifer's Body (2009),ENTP,113
Stefano,Madagascar (Franchise),ENFJ,113
Olivia Morris,Scream (Franchise),ESFP,113
Patricia,Split (2016),ESTJ,113
Michaelangelo,Teenage Mutant Ninja Turtles: Mutant Mayhem,ENFP,113
Korben Dallas,The Fifth Element (1997),ISTP,113
Scott Carlin,The King of Staten Island (2020),INFP,113
Chuck,The Maze Runner (Film Trilogy),ENFP,113
Riff,West Side Story (2021),ESTP,113
Dot,A Bug's Life (1998),ISFP,112
Gaston,Beauty and the Beast (2017),ESTP,112
Jenny Kord,Blue Beetle (2023),INFP,112
Cruz Ramirez,Cars (Franchise),ENFJ,112
Yukio,Deadpool (2016),ENFP,112
E.T.,E.T. the Extra-Terrestrial (1982),INFP,112
Fang Hui,Fleet of Time,ISFJ,112
Lai Yiu-Fai,Happy Together,ISTP,112
Pigeon Lady,Home Alone,INFP,112
Dr. Elsa Schneider,Indiana Jones (Series),INFJ,112
Jürgen Voller,Indiana Jones (Series),INTJ,112
Llewyn Davis,Inside Llewyn Davis (2013),ISFP,112
Charon,John Wick,ISFJ,112
Ichigo Shirayuri,Kamikaze Girls (2004),ESFP,112
Te Kā,Moana (2016),ISTP,112
Anna Scott,Notting Hill (1999),ISFP,112
Mi-do,Oldboy (2003) (올드보이),ISFJ,112
Mr. Brown,Reservoir Dogs (1992),ENFP,112
Writer,Stalker (1979) (Сталкер),INTP,112
Jordana Bevan,Submarine,ISTP,112
Norma Desmond,Sunset Boulevard (1950),ESFP,112
Susie Bannion,Suspiria (2018),INFJ,112
Dr. Volumnia Gaul,The Ballad of Songbirds and Snakes (2023),INTP,112
Vitruvius,The Lego Movie (Franchise),INFJ,112
Jonas Taylor,The Meg (2018),ISTP,112
James Witherdale,Twilight (Franchise),ISTP,112
Laurie Juspeczyk / Silk Spectre II,Watchmen (2009),ISFP,112
9,9 (2009),INFP,111
Sveta,Brat / Brother (1997),ISFJ,111
The White Death,Bullet Train,ENTJ,111
Brenda Strong,Catch Me If You Can (2002),ISFJ,111
Melvin “Mel” Horowitz,Clueless (1995),ESTJ,111
Buddy,Free Guy (2021),ESFJ,111
Sallah,Indiana Jones (Series),ENFJ,111
Lara Croft (Jolie),Lara Croft: Tomb Raider (2001),ISTP,111
Koike,Love Exposure (2008),ENTJ,111
Lucy Miller (pre drug),Lucy (2014),ISTP,111
Gladys Sharp,Over The Hedge (2006),ESTJ,111
El Fantasma Benito.,Patoruzito (Películas),INFP,111
Mark,Possession (1981),ISTJ,111
Ms. Parmington,Rapsittie Street Kids: Believe In Santa,ESTJ,111
DJ,Star Wars,ESTP,111
Sport,Taxi Driver (1976),ESTP,111
Christian Wolff,The Accountant (2016),ISTJ,111
Lurch,The Addams Family,ISTJ,111
Misty Luggins,The Bad Guys (2022),ESTJ,111
Henry Carpenter,The Book of Henry (2017),INFJ,111
Matthew,The Dreamers (2003),INFP,111
Vincent Santino Corleone (né Mancini),The Godfather (1972),ESTP,111
Admiral Hornagold,The Sea Beast,INTJ,111
Cranky Kong,The Super Mario Bros. Movie (2023),ENTP,111
"Theo ""Turbo""",Turbo,ENFP,111
Nana Kleinfrankenheim,Vivre Sa Vie,ISFP,111
Zodiac Killer,Zodiac (2007),ENTP,111
Jared,Booksmart (2019),ENFP,110
Melvin Sneedly,Captain Underpants (movie),ISTJ,110
Ирина Сергеевна,Слово пацана. Кровь на асфальте / Slovo patsana,INFJ,110
Carolyn Stoddard,Dark Shadows (2012),ISFP,110
"Albert Rothstein ""Atom Smasher""",DC Extended Universe,ENFP,110
Erin Brockovich,Erin Brockovich (2000),ENFP,110
Honeymaren,Frozen (Franchise),ENFJ,110
Gamora (2014),Guardians of the Galaxy Vol. 3 (2023),ISTP,110
Alden,He's All That (2021),ENTJ,110
Dani Dennison,Hocus Pocus (1993),ENFP,110
Will Salas,In Time (2011),ISTP,110
Sophie Dumond,Joker (2019),ISFP,110
Prince Phillip,Maleficent (2014),ESFJ,110
Steve Després,Mommy (2014),ESTP,110
Xian Lang,Mulan (2020),INFJ,110
Princess Mei,Mulan (Franchise),INFP,110
Dodger,Oliver & Company (1988),ESTP,110
Mr. Prenderghast,ParaNorman (2012),ISTP,110
Meeko,Pocahontas (1995),ENTP,110
Charlotte Lucas,Pride and Prejudice (2005),ISTJ,110
Prince John,Robin Hood (1973),ESTJ,110
Mort Rainey,Secret Window (2004),INTP,110
Tobias Beckett,Star Wars,ENTJ,110
Jessica Olson,Starstruck (2010),ISTJ,110
Liesel Meminger,The Book Thief (2013),INFP,110
Arne Cheyenne Johnson,The Conjuring,ISFJ,110
Father Damien Karras,The Exorcist (1973),INFJ,110
Littlefoot,The Land Before Time (1988),INFP,110
Mouse,The Matrix Trilogy,ENTP,110
Byron Hadley,The Shawshank Redemption (1994),ESTP,110
Jack Blackwell,Those Who Wish Me Dead (2021),ESTJ,110
Queen Barb,Trolls (2016),ESTP,110
Kevin,Up (2009),ISFP,110
Monica Costello “Darling”,Baby Driver (2017),ESFP,109
Eleanor Young,Crazy Rich Asians (2018),ESTJ,109
Grand Pabbie,Frozen (Franchise),INFJ,109
Samantha,Frozen (Franchise),INFJ,109
Marcus Brody,Indiana Jones (Series),INTP,109
Viggo Tarasov,John Wick,ESTJ,109
"Anthony ""Fridge"" Johnson",Jumanji (Reboot),ESTP,109
Jack,Last Night in Soho (2021),ESTJ,109
Odette,Leap! / Ballerina (2016),ISTJ,109
Uncle Ugo Paguro,Luca (2021),ENTP,109
Anne Yi,Minari (2020),ISTJ,109
Eve,Only Lovers Left Alive (2013),INFJ,109
Alexis Robin,Summer of 85 (2020),INFP,109
Pierrot,The Adventures of Buratino (Priklyucheniya Buratino; 1976),INFP,109
Carmine Falcone,The Dark Knight Trilogy (2005),ESTJ,109
Ruby Daly,The Darkest Minds (2018),INFP,109
"Michael ""Mikey"" Walsh",The Goonies (1985),INFP,109
Casey Newton,Tomorrowland (2015),ENFP,109
Jamie Hughes,Totally Killer (2023),ENTP,109
Anne Weying,Venom (2018),ENFJ,109
"John ""Scottie"" Ferguson",Vertigo (1958),INTP,109
Viago,What We Do in the Shadows (2014),ESFJ,109
Queen Amaya,Wish (2023),ISFJ,109
5,9 (2009),ENFJ,108
Emma,Bodies Bodies Bodies,ESFJ,108
Glenn “Shitface”,Chucky,ISFJ,108
Chato Santana “El Diablo”,DC Extended Universe,ISFP,108
Holly Hills,Diary of a Wimpy Kid (Series),ESFJ,108
Dr. Liet Kynes,Dune (2021),INTP,108
Carl Showalter,Fargo (1996),ENTP,108
Dean Armitage,Get Out (2017),ENTJ,108
Ajay Sidhu,Jurassic Park / Jurassic World (Film Franchise),ISTP,108
Taneleer Tivan “The Collector”,MCU,INTJ,108
Maeve Rojas,One of us is Lying (Show),ISTP,108
George Wickham,Pride and Prejudice (2005),ESTP,108
"Samantha Cooke ""Art3mis""",Ready Player One (2018),ISFP,108
Frank Lopez,Scarface (1983),ESTJ,108
Snow White,Shrek (Franchise),ENTJ,108
Carl Reed,The Breakfast Club (1985),ISTP,108
Cipher,The Fast and the Furious (Film Franchise),INTJ,108
Chris Gardner,The Pursuit of Happyness (2006),ENFP,108
Wilbur,The Rescuers (1977),ENTP,108
Victor Frankenstein,Victor Frankenstein,ENTP,108
Wayne Gilroy,X (2022),ESTP,108
Stu Hopps,Zootopia (2016),ESFP,108
Howard Stambler,10 Cloverfield Lane (2016),ENTJ,107
Lucy Wyman,13 going on 30 (2004),ESTJ,107
Gordon Silberman,2012 (2009 disaster film),ISTJ,107
Lil,Coyote Ugly (2000),ENTJ,107
Butterfly,Encanto (2021),INFJ,107
Percival Graves (Persona),Fantastic Beasts,ENTJ,107
The Stranger,High Plains Drifter (1973),ISTP,107
Jang Kyung-chul,I Saw the Devil (2010),ISTP,107
The Clowns Movement,Joker (2019),ENTP,107
Sophie Hall,Letters to Juliet,INFJ,107
Bill Anderson,Mamma Mia! (2008),ESTP,107
Chief Atlee,Mission: Impossible (Franchise),INTJ,107
Molly Bloom,Molly’s Game,ENTJ,107
Katherine Watson,Mona Lisa Smile (2003),INFP,107
Peter Strahm,Saw Series (2004),ISTP,107
Lee Holloway,Secretary,INFP,107
Danielle,Shiva Baby (2020),ISFP,107
Julianna “Jules” Van Patten,St. Elmo's Fire (1985),ESFP,107
Hogarth Hughes,The Iron Giant (1999),ENFP,107
Shere Khan,The Jungle Book (2016),ENTJ,107
Martin Lang,The Killing of a Sacred Deer (2017),INTP,107
Lloyd Garmadon,The Lego Movie (Franchise),INFP,107
Grammy Norma,The Lorax (2012),ENFJ,107
Laddie,The Lost Boys (1987),INFP,107
Tim Kennedy,The Mule (2018),ESTP,107
Maria,West Side Story (2021),INFP,107
Gazelle,Zootopia (2016),ESFP,107
David Swinton,A.I. Artificial Intelligence (2002),INFJ,106
Barry Lyndon,Barry Lyndon (1975),ISFP,106
Craig Schwartz,Being John Malkovich (1999),INFP,106
Eric,Circle (2015),INFJ,106
Marion,De Pernas pro Ar (franchise),ESFJ,106
Woodchuck Todd,Easy A (2010),INFJ,106
Miracle Candle,Encanto (2021),ENFJ,106
Alice Harford,Eyes Wide Shut (1999),ISFP,106
Molotov girl,Free Guy (2021),ISTP,106
Garfield,Garfield: The Movie,INTP,106
Harold Chasen,Harold and Maude (1971),INFP,106
Christina Mariell,Haunted (1995),ENFP,106
Al Harrison,Hidden Figures (2016),ENTJ,106
Jenna Walton,Lady Bird (2017),ESFP,106
Maurice Hall,Maurice (1987),INFP,106
Minato Mugino,Monster (2023),INFJ,106
Ernest Lawrence,Oppenheimer (2023),ENFJ,106
Alma Elson,Phantom Thread (2017),ESFP,106
Lola,Shark Tale (2004),ENTJ,106
"Linus ""Minus""",The Adventures of Sharkboy and Lavagirl (2005),ESTJ,106
Han Lue,The Fast and the Furious (Film Franchise),ISFP,106
Nyx,Tinker Bell (2008),ISTJ,106
Viva,Trolls (2016),ENFJ,106
"Bruce Wayne ""Batman""",Batman (1966),INTJ,105
Mitsuko Souma,Battle Royale (2000),ESTP,105
Theo,Children of Men (2006),ISTP,105
Gazelle,Climax (2018),ESFP,105
Max Durocher,Collateral (2004),ISFJ,105
"Eleanor ""Ellie"" Arroway",Contact (1997),INTJ,105
"Orm Marius ""Ocean Master""",DC Extended Universe,ISTJ,105
Maleficent,Descendants (Franchise),ENTJ,105
Mr. Will,Electrick Children (2012),ISTJ,105
Dr. Philip Sherman,Finding Nemo (Franchise),ENTJ,105
Griffin,Hotel Transylvania (2012),ENTP,105
Dadaji,Immaculate Conception (1992),INTP,105
Alireza,Leila's Brothers,INFJ,105
Marlene,Madagascar (Franchise),ENFJ,105
Harry Bright,Mamma Mia! (2008),ISFJ,105
B.O.B.,Monsters vs. Aliens,ENFP,105
Uncle Rico,Napoleon Dynamite (2004),ESFP,105
Peter Gibbons,Office Space (1999),INFP,105
Ebenezer Scrooge,Scrooge: A Christmas Carol (2022),ISTJ,105
Tommy Marcano,Sleepers (1996),ISTP,105
The Aviator,The Little Prince (2015),INFP,105
Emily Young,Twilight (Franchise),ESFJ,105
Viridiana,Viridiana (1961),INFJ,105
Sebastian Shaw,X-Men Cinematic Universe (2011-2020),ENTJ,105
Selenia,Arthur and the Invisibles,ESTP,104
Jason van Horn “Buddy”,Baby Driver (2017),ESTP,104
Spirit of Christmas Present,Barbie In A Christmas Carol,ESFP,104
Yvette Denslow,BASEketball (1998),ESTP,104
Dan,Closer (2004),INFP,104
Shuuya Watanabe,Confessions (2010),INTJ,104
"Damien ""Dame"" Anderson",Creed (Franchise),ENTJ,104
August “Auggie” Smith,DC Extended Universe,ESTJ,104
Bulma,Dragonball Evolution (2009),ENTP,104
Peach,Finding Nemo (Franchise),ESFJ,104
Adam Mickiewicz,G.F.Darwin,ENTJ,104
Perrier LaPadite,Inglourious Basterds (2009),ISFJ,104
Brock Rumlow “Crossbones”,MCU,ISTP,104
"Charles ""Chowder"" Peterson",Monster House (2006),ESFP,104
Daniel Hillard,Mrs. Doubtfire (1993),ENFP,104
Georgiana Darcy,Pride and Prejudice (2005),ENFJ,104
Alejandro Gillick,Sicario (2015),INFJ,104
"Miles G. Morales ""The Prowler"" (Earth-42)",Spider-Man: Across the Spider-Verse (2023),ISTP,104
Baze Malbus,Star Wars,ISTP,104
B1 battle droid,Star Wars,ISTJ,104
Terminator T-800 (Original Model),Terminator,ISTJ,104
The Fox,The Little Prince (2015),INFJ,104
Elsa,The Menu,ISTJ,104
Tedros of Camelot,The School for Good and Evil,ESFP,104
Lily Reynolds,Thoroughbreds (2018),ISFJ,104
Thomas Andrews,Titanic (1997),INFJ,104
Jim Hawkins,Treasure Island (1988),ISFJ,104
Quinn Ackerman,Work It,ENTJ,104
"Kabir ""Bunny"" Thapar",Yeh Jawaani Hai Deewani,ENTP,104
Xerxes,300,INTJ,103
1,9 (2009),ISTJ,103
Landon Carter,A Walk to Remember (2002),ISTP,103
"Tobin ""Toby"" Seville",Alvin And The Chipmunks (2007),INTP,103
"Gaetan ""Mole"" Molière",Atlantis: The Lost Empire (2001),ISTP,103
Saci,BÚÉK! (2018),ENTJ,103
Kate Sanders,Birds of Paradise (2021),INTJ,103
Guido,Cars (Franchise),ISTP,103
Dan Torrance,Doctor Sleep (2019),INFJ,103
Danielle de Barbarac,Ever After: A Cinderella Story,ESFJ,103
Sheldon,Finding Nemo (Franchise),ESTP,103
Mo Morrison,Lightyear (2022),ENFP,103
Lilya,Lilya 4-ever (2002),ESFP,103
Sonya,Madagascar (Franchise),INTP,103
Nora Fanshaw,Marriage Story (2019),ESTJ,103
Chiyo Sakamoto / Sayuri,Memoirs of a Geisha (2005),INFJ,103
Dr. Cockroach Ph.D,Monsters vs. Aliens,INTJ,103
Julianne Potter,My Best Friend's Wedding (1997),ENTP,103
"Benjamin Franklin ""Ben"" Gates",National Treasure (2004),ENTP,103
Teddy Roosevelt,Night At The Museum (Franchise),ENFP,103
Nora,Past Lives (2023),ENTJ,103
Mickey O'Neil,Snatch (2000),ESTP,103
Principal Wilder,The Book of Henry (2017),ESTJ,103
Danny Butterman,The Cornetto Trilogy,ENFP,103
Nate Cooper,The Devil Wears Prada (2006),ISFP,103
Agents,The Matrix Trilogy,ISTJ,103
Walter Klemmer,The Piano Teacher (2001),ESTP,103
Yon-suk,Train to Busan (2016),ESTJ,103
Gordon Gekko,Wall Street (1987),ENTJ,103
Zed Necrodopolis,Z-O-M-B-I-E-S (2018),ENFP,103
Eywa,Avatar (Franchise),INFJ,102
The Enchantress,Beauty and the Beast (Franchise),INFJ,102
Debbie Wilkinson,Billy Elliot (2000),ISFP,102
Riva,Chef (2014),ISTJ,102
Peik Lin Goh,Crazy Rich Asians (2018),ENTP,102
Dilan,Dilan 1990 (2018),ENTP,102
Garth Volbeck,Ferris Bueller's Day Off (1986),ISTP,102
James,Ginger Snaps (2000-2004),ENFJ,102
Billy Peltzer,Gremlins (1984),ENFJ,102
Kim Soo-hyun,I Saw the Devil (2010),INTJ,102
Eddie,Ice Age (Franchise),ENTP,102
Irina Spalko,Indiana Jones (Series),INTJ,102
George Banks,Mary Poppins (1964),ISTJ,102
Dormammu,MCU,ENTJ,102
"Dr. Newton ""Newt"" Geiszler",Pacific Rim (2013),ENTP,102
Armando Salazar,Pirates of the Caribbean,ESTJ,102
Kocoum,Pocahontas (1995),ISTJ,102
Caroline Bingley,Pride and Prejudice (2005),ESTJ,102
Brett,Pulp Fiction (1994),ISTJ,102
Elwood Dalton,Road House (2024),ISTP,102
Billy the Puppet,Saw Series (2004),ENTP,102
Carmen Cortéz,Spy Kids (2001),ESTJ,102
Balin,The Hobbit (Film Trilogy),INFJ,102
Illya Kuryakin,The Man from U.N.C.L.E. (2015),ISTJ,102
"Alejandro Murrieta ""Zorro""",The Mask of Zorro (1998),ESTP,102
Caius,Twilight (Franchise),ESTJ,102
R,Warm Bodies (2013),INTP,102
Dirty Steve Stephens,Young Guns,ESFP,102
"Mildred ""Pinky"" Rose",3 Women (1977),INFP,101
King of Hearts,Alice in Wonderland (1951),ISFJ,101
Margaret Keane,Big Eyes (2014),INFP,101
Boy,Boy (2010),ISFP,101
Bruce Nolan,Bruce Almighty (2003),ENFP,101
Sally Bowles,Cabaret (1972),ESFP,101
Maudeline Everglot,Corpse Bride (2005),ESTJ,101
Lloyd Christmas,Dumb and Dumber (1994),ENFP,101
Nancy Tremaine,Enchanted (2007),ESTJ,101
Andrej 'Tschick' Tschichatschow,Goodbye Berlin (Tschick),ESTP,101
Harper Caldwell,Happiest Season (2020),ISFJ,101
Ms. Darbus,High School Musical (Film Trilogy),ESTJ,101
Crash,Ice Age (Franchise),ENTP,101
Eva,Madagascar (Franchise),INTJ,101
Mason,Madagascar (Franchise),ISTJ,101
Ying Li,MCU,INFJ,101
Kraglin Obfonteri,MCU,ISFP,101
Terry Benedict,Ocean's Eleven Trilogy,ESTJ,101
Henry Turner,Pirates of the Caribbean,ISFP,101
Ragetti,Pirates of the Caribbean,ISFJ,101
Harry Astley,Poor Things,INTP,101
Cindy Campbell,Scary Movie,INFP,101
Young Neil Nordegraf,Scott Pilgrim vs. the World (2010),INFP,101
"Patrick ""Fitzy"" Fitzgibbons",The Departed (2006),ESTP,101
Gene Meh,The Emoji Movie (2017),ENFJ,101
Scavenger,The Green Knight,ENTP,101
Frank Tupelo/Alexander Pearce,The Tourist (2010),INTP,101
Thomas,The Whale (2022),ENFJ,101
Katherine “Kit Kat” Lake,About Time (2013),ENFP,100
Polly Prince,Along Came Polly (2004),ENFP,100
Balto,Balto (1995),ISFP,100
Babs,Chicken Run (2000),INFP,100
Larry,Closer (2004),ESTP,100
Айгуль,Слово пацана. Кровь на асфальте / Slovo patsana,ISTJ,100
Weasel,DC Extended Universe,ENTP,100
Dr. Gonzo,Fear and Loathing in Las Vegas (1998),ESTP,100
Paul Cicero,Goodfellas (1990),ISTJ,100
