char,movie,mbti,votes
Cassandra,The Scorpion King,INFJ,19 Pdb Votes
Beret Girl,A Goofy Movie (1995),INFJ,65 Pdb Votes
Megamind's Mother,Megamind (2010),INFJ,33 Pdb Votes
"Gautama, Siddhartha",buddha: the great departure,INFJ,5 Pdb Votes
Yôko Kuno,All About Lily Chou-Chou (2001),INFJ,23 Pdb Votes
Cloudjumper,How to Train Your Dragon (Franchise),INFJ,54 Pdb Votes
Louisa von Trapp,The Sound of Music (1965),INFJ,38 Pdb Votes
Mother Abbess,The Sound of Music (1965),INFJ,47 Pdb Votes
Lumina,Barbie: Fairytopia (2005),INFJ,50 Pdb Votes
Frances Mayes,Under the Tuscan Sun (2003),INFJ,21 Pdb Votes
Ryohei Nakajima,One Million Yen Girl (2008),INFJ,11 Pdb Votes
Georgia Byrd,Last Holiday,INFJ,57 Pdb Votes
Fluffles,Wallace and Gromit,INFJ,38 Pdb Votes
Carmen Sánchez,The Book of Life (2014),INFJ,36 Pdb Votes
Vrushali,Mahabharat,XXXX,1 Pdb Vote
Radha (Krishna's divine lover),Mahabharat,INFJ,6 Pdb Votes
Furious Styles,Boyz N the Hood (1991),INFJ,43 Pdb Votes
Alessa Gillespie,Silent Hill (2006-2012),INFJ,56 Pdb Votes
Sophia Danko,The Longest Ride (2015),INFJ,21 Pdb Votes
Jeanne,Belladonna of Sadness (1973) (哀しみのベラドンナ),INFJ,271 Pdb Votes
Yvaine,Stardust (2007),INFJ,128 Pdb Votes
Freya,The Huntsman: Winter's War,INFJ,59 Pdb Votes
Rhea Prakash,Hum Tum,XXXX,5 Pdb Votes
Simran Singh,Dilwale Dulhania Le Jayenge,INFJ,56 Pdb Votes
Mr. Anderson,The Perks of Being a Wallflower (2012),INFJ,157 Pdb Votes
The Enchantress,Beauty and the Beast (Franchise),INFJ,102 Pdb Votes
Lynn Bracken,L.A. Confidential (1997),INFJ,26 Pdb Votes
Cassiel,Wings of Desire,INFJ,18 Pdb Votes
Ruffrunner,How to Train Your Dragon (Franchise),INFJ,37 Pdb Votes
Esther,Don Jon (2013),INFJ,21 Pdb Votes
Ernst Toller,First Reformed,INFJ,55 Pdb Votes
Angel,Rock And Rule,INFJ,28 Pdb Votes
Grandmother Willow,Pocahontas (1995),INFJ,122 Pdb Votes
Billy the Kid,I'm Not There (2007),INFJ,12 Pdb Votes
Ginny,Friday the 13th (1980),INFJ,27 Pdb Votes
Jane Fairfax,Emma. (2020),INFJ,57 Pdb Votes
Aryan (Mr. A),"Dhoom (Film Trilogy, 2004-2013)",INFJ,42 Pdb Votes
Jeanne Larosière,Le Silence de la Mer (The Silence of the Sea) (2004),INFJ,15 Pdb Votes
Mrs. Bertha Mills,The others (2001),INFJ,32 Pdb Votes
Jeremy Reed (Powder),Powder (1995),INFJ,46 Pdb Votes
Kayako Saeki,The Grudge,INFJ,69 Pdb Votes
Grace,Dogville,INFJ,89 Pdb Votes
Clark Davis,Love Comes Softly (2003),XXXX,4 Pdb Votes
Bob Taylor,Prisoners (2013),INFJ,45 Pdb Votes
Aster Flores,The Half of It (2020),INFJ,260 Pdb Votes
Tim Lake,About Time (2013),INFJ,145 Pdb Votes
Jean Markham,Tell it to the Bees (2018),INFJ,20 Pdb Votes
Yahia Rashed,The Blue Elephant,INFJ,17 Pdb Votes
Mr. Brambang,The Platform / El Hoyo (2020),INFJ,44 Pdb Votes
Ruby,The Neon Demon (2016),INFJ,53 Pdb Votes
"Dr. William ""Will"" Rodman",Rise of the Planet of Apes,INFJ,36 Pdb Votes
Charles Wallace Murry,A Wrinkle in Time (2018),INFJ,24 Pdb Votes
Calvin O'Keefe,A Wrinkle in Time (2018),INFJ,12 Pdb Votes
Maddie Wachowski,Sonic the Hedgehog (Film Series),INFJ,61 Pdb Votes
Jenna,Balto (1995),INFJ,49 Pdb Votes
Frank Adler,Gifted (2017),INFJ,93 Pdb Votes
Jerome Debney,The Burnt Orange Heresy (2019),INFJ,3 Pdb Votes
Prince Albert of Saxe-Coburg and Gotha,The Young Victoria (2009),INFJ,11 Pdb Votes
Serafina Pekkala,The Golden Compass (2007),INFJ,8 Pdb Votes
Norman Warne,Miss Potter (2006),INFJ,5 Pdb Votes
Lord Katsumoto Moritsugu,The Last Samurai (2003),INFJ,66 Pdb Votes
Declan Joseph Mulqueen,The Jackal,XXXX,14 Pdb Votes
Sam Coulson,Never Been Kissed (1999),XXXX,22 Pdb Votes
Miss Spider,James and the Giant Peach (1996),INFJ,36 Pdb Votes
Josie,Forever My Girl (2018),INFJ,5 Pdb Votes
Kaa,Mowgli: Legend of the Jungle ( 2018),INFJ,38 Pdb Votes
Alcmene,Hercules (franchise),INFJ,8 Pdb Votes
Ingrid Thorburn,Ingrid Goes West (2017),INFJ,118 Pdb Votes
Victor Laszlo,Casablanca (1942),INFJ,69 Pdb Votes
Elena Mendola,Cinema Paradiso (1988),INFJ,24 Pdb Votes
Mrs. Kingsley,Wild Child (2008),INFJ,39 Pdb Votes
Adolf Hitler,Downfall (2004),INFJ,71 Pdb Votes
Rob Roy MacGregor,Rob Roy (1995),INFJ,14 Pdb Votes
Alex Wyler,The Lake House (2006),INFJ,45 Pdb Votes
Erica Barry,Something's Gotta Give (2003),INFJ,29 Pdb Votes
"Rosemary ""Rose"" Shanahan",Shallow Hal (2001),INFJ,28 Pdb Votes
Kai,47 Ronin (2013),INFJ,45 Pdb Votes
Edward Sheffield,Nocturnal Animals (2016),INFJ,131 Pdb Votes
Lilith,K-12 (2019),INFJ,69 Pdb Votes
Sally,The Mist (2007),INFJ,11 Pdb Votes
Kathy H.,Never Let Me Go (2010),INFJ,74 Pdb Votes
Mary Wollstonecraft Godwin,Mary Shelley (2017),INFJ,85 Pdb Votes
Shana,The Ledge (2011),INFJ,6 Pdb Votes
Charlie Barber,Marriage Story (2019),INFJ,370 Pdb Votes
Fallon,Barbie In The 12 Dancing Princesses (2006),INFJ,80 Pdb Votes
Courtney,Barbie In The 12 Dancing Princesses (2006),INFJ,72 Pdb Votes
Harlan Thrombey,Knives Out (2019),INFJ,372 Pdb Votes
Drift,Transformers (Bayverse),INFJ,51 Pdb Votes
Dr. William Beckham,To the Bone (2017),INFJ,59 Pdb Votes
Michael Stone,Anomalisa (2015),INFJ,50 Pdb Votes
Theodore Decker,The Goldfinch (2019),INFJ,123 Pdb Votes
Norma Jean,Happy Feet (2006-2011),INFJ,20 Pdb Votes
Ivy Elizabeth Walker,The Village (2004),INFJ,62 Pdb Votes
Sammy Perlman,Call Me by Your Name (2017),INFJ,277 Pdb Votes
Elise Rainier,Insidious,INFJ,90 Pdb Votes
Peter,The Room (2003),INFJ,70 Pdb Votes
William,20th Century Women (2016),INFJ,32 Pdb Votes
Anthony Hope,Sweeney Todd: The Demon Barber of Fleet Street (2007),INFJ,92 Pdb Votes
Pi Patel,Life of Pi (2012),INFJ,132 Pdb Votes
Jesse James,The Assassination of Jesse James by the Coward Robert Ford (2007),INFJ,85 Pdb Votes
Jay,Okja (2017),INFJ,95 Pdb Votes
Lucas,The Hunt (Jagten; 2012),INFJ,120 Pdb Votes
Toru Watanabe,Norwegian Wood (2010),INFJ,39 Pdb Votes
Vida Winter / Adeline March,The Thirteenth Tale (2013),INFJ,8 Pdb Votes
Sariatu,Kubo and the Two Strings (2016),INFJ,56 Pdb Votes
Mufasa,The Lion King (2019),INFJ,81 Pdb Votes
Marcus,Twilight (Franchise),INFJ,56 Pdb Votes
Maya Larkin,Lost Souls (2000),XXXX,8 Pdb Votes
Grandfather,The Parent Trap (1998),INFJ,48 Pdb Votes
Annella Perlman,Call Me by Your Name (2017),INFJ,182 Pdb Votes
Nøkk,Frozen (Franchise),INFJ,77 Pdb Votes
Georges,Jeune & Jolie (2013),XXXX,1 Pdb Vote
"Marie Feodorovna Romanov, Dowager Empress of Russia",Anastasia (1997),INFJ,84 Pdb Votes
Ellen Hutter,Nosferatu: A Symphony of Horror (1922),INFJ,19 Pdb Votes
Dr. Rob Sweeney,American History X (1998),INFJ,66 Pdb Votes
Gilliam,Snowpiercer (2013),INFJ,44 Pdb Votes
Yona,Snowpiercer (2013),INFJ,41 Pdb Votes
Mary Austin,Bohemian Rhapsody (2018),INFJ,65 Pdb Votes
Medic Irwin Wade,Saving Private Ryan (1998),INFJ,41 Pdb Votes
Jane Wilde,The Theory of Everything (2014),INFJ,166 Pdb Votes
Sayuri Sumikawa,The Dark Maidens (2017),INFJ,10 Pdb Votes
Mizuki Kitahara,Confessions (2010),INFJ,77 Pdb Votes
Kaa,The Jungle Book (2016),INFJ,89 Pdb Votes
Srinivasa Ramanujan,The Man Who Knew Infinity (2015),INFJ,63 Pdb Votes
Rex “Racer X” Racer,Speed Racer (2008),INFJ,39 Pdb Votes
The Old Man,The Words (2012),XXXX,10 Pdb Votes
Elektra King,James Bond Film Series,INFJ,87 Pdb Votes
Erwin Kim,The Edge of Seventeen (2016),INFJ,142 Pdb Votes
Dan Torrance,Doctor Sleep (2019),INFJ,103 Pdb Votes
Gabriel,Constantine (2005),INFJ,69 Pdb Votes
Rain,Spirit: Stallion of the Cimarron (2002),INFJ,122 Pdb Votes
Hans Hubermann,The Book Thief (2013),INFJ,41 Pdb Votes
Sarfaraz,PK (2014),INFJ,21 Pdb Votes
Eve,Only Lovers Left Alive (2013),INFJ,109 Pdb Votes
Leeloo,The Fifth Element (1997),INFJ,144 Pdb Votes
Yogurt,Spaceballs (1987),INFJ,12 Pdb Votes
Thackery Binx,Hocus Pocus (1993),INFJ,95 Pdb Votes
Henry Carpenter,The Book of Henry (2017),INFJ,111 Pdb Votes
Dana,The Cabin in the Woods (2012),INFJ,118 Pdb Votes
Max Vandenburg,The Book Thief (2013),INFJ,50 Pdb Votes
Dusty Crophopper,Planes (2013),INFJ,27 Pdb Votes
Emma Bloom,Miss Peregrine's Home for Peculiar Children (2016),INFJ,239 Pdb Votes
Peggy Dodd,The Master (2012),INFJ,27 Pdb Votes
Georgina Tuskin,"Girl, Interrupted (1999)",INFJ,206 Pdb Votes
Izzy,The Fountain (2006),INFJ,45 Pdb Votes
Tuya,The Prince of Egypt (1998),INFJ,51 Pdb Votes
Nancy Thompson,A Nightmare on Elm Street (Franchise),INFJ,167 Pdb Votes
Grand Pabbie,Frozen (Franchise),INFJ,109 Pdb Votes
Mags Flanagan,The Hunger Games (Franchise),INFJ,139 Pdb Votes
Eduardo Gaff,Blade Runner,INFJ,42 Pdb Votes
Father Lankester Merrin,The Exorcist (1973),INFJ,28 Pdb Votes
Father Damien Karras,The Exorcist (1973),INFJ,110 Pdb Votes
Hubert,La Haine (1995),INFJ,220 Pdb Votes
Danny Torrance,The Shining (1980),INFJ,327 Pdb Votes
Thomas Kane,Alien,INFJ,34 Pdb Votes
Chuck Aule,Shutter Island (2010),INFJ,82 Pdb Votes
John Cutter,The Prestige (2006),INFJ,44 Pdb Votes
Philippe,Intouchables (2011),INFJ,134 Pdb Votes
Sonny,"I, Robot (2004)",INFJ,78 Pdb Votes
Felicity Fox,Fantastic Mr. Fox (2009),INFJ,323 Pdb Votes
The Oracle,The Matrix Trilogy,INFJ,283 Pdb Votes
Suzy Bannion,Suspiria (1977),INFJ,81 Pdb Votes
Andrew Largeman,Garden State (2004),INFJ,65 Pdb Votes
Macha The Owl,Song of the Sea (2014),INFJ,25 Pdb Votes
Chirrut Îmwe,Star Wars,INFJ,227 Pdb Votes
"""Chief"" Bromden",One Flew Over the Cuckoo's Nest (1975),INFJ,172 Pdb Votes
Lady Jessica,Dune (1984),INFJ,27 Pdb Votes
Kaa,The Jungle Book (1967),INFJ,209 Pdb Votes
Aris,The Maze Runner (Film Trilogy),INFJ,62 Pdb Votes
Atticus Finch,To Kill a Mockingbird (1962),INFJ,461 Pdb Votes
Bill Burke,Bridge to Terabithia (2007),INFJ,3 Pdb Votes
Arthur the Dog,Arthur the King (2024),INFJ,6 Pdb Votes
Liquidificador,Reflexões de um Liquidificador (2010),INFJ,5 Pdb Votes
Ava,TCU/Winnie-the-Pooh: Blood and Honey (Franchise),INFJ,3 Pdb Votes
Grete Winton,One Life (2024),INFJ,2 Pdb Votes
Dr. James Martin,Nefarious (2023),INFJ,10 Pdb Votes
Shekhar Malhotra,Tum Bin,INFJ,2 Pdb Votes
DELETED,DELETED,INFJ,2 Pdb Votes
Ping-ping Liu,Tom Yum Goong,INFJ,1 Pdb Vote
Isabella Bailey (mother),Wonder Park (2019),INFJ,2 Pdb Votes
Josh Waitzkin,Searching for Bobby Fischer (1993),INFJ,3 Pdb Votes
Cindy,Marmut Merah Jambu,INFJ,3 Pdb Votes
Roberta Morelli,Il Capitale Umano (2013),XXXX,1 Pdb Vote
Lemuel Gulliver,Gulliver's Travels (1939),INFJ,4 Pdb Votes
Ella Blake,Stopmotion (2023 film),XXXX,4 Pdb Votes
Major Amberson,The Magnificent Ambersons (1942),INFJ,3 Pdb Votes
Horst,Bent (1997 film),XXXX,1 Pdb Vote
Amadeu de Prado,Night Train to Lisbon (2013),INFJ,2 Pdb Votes
The Force Theme,Star Wars,XXXX,2 Pdb Votes
Thomas Mackelway,Suspect Zero (2004),XXXX,1 Pdb Vote
Tucker,TCU/Winnie-the-Pooh: Blood and Honey (Franchise),INFJ,2 Pdb Votes
Beth Carter,Alien Code,INFJ,3 Pdb Votes
Nino,C'è Ancora Domani (2023),INFJ,2 Pdb Votes
Doll (кукла Света),Vozvrashcheniye Buratino (2013),INFJ,3 Pdb Votes
Terry Carmichael,Broken Arrow,ISTJ,1 Pdb Vote
Sherry Birkin,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
Yekta,A Ay (Oh Moon!),INFJ,6 Pdb Votes
Hypatia,Orion and the Dark (2024),INFJ,21 Pdb Votes
Oracle,Alexander: Making of a God,INFJ,2 Pdb Votes
Simon,Lord of the Flies (1990),INFJ,1 Pdb Vote
אסף (Asaf),מישהו לרוץ איתו (2006) | Someone to Run With,XXXX,1 Pdb Vote
Sandra,City of the Living Dead,INFJ,10 Pdb Votes
Gerry,City of the Living Dead,INFJ,10 Pdb Votes
Mary Woodhouse,City of the Living Dead,INFJ,10 Pdb Votes
Sadakuni Ikki,Usogui ( Live Action ),INFJ,3 Pdb Votes
Naomi Williams,Cold Storage,INTJ,10 Pdb Votes
Rachel,Highlander (1986),INFJ,2 Pdb Votes
Professor L. Petrie,The Phantom of the Opera (1962),XXXX,3 Pdb Votes
Jonathan Miller,Miller's Girl,INFJ,29 Pdb Votes
Alexandra 'Alex' Whitling,Apostasy (2017),XXXX,1 Pdb Vote
Clare,"Brother Sun, Sister Moon (1972)",INFJ,2 Pdb Votes
Sarah Miles,The End of the Affair (1999),INFJ,2 Pdb Votes
Frostine,Candy Land: The Great Lollipop Adventure,XXXX,1 Pdb Vote
Anton Eklund,The Promised Land (2023),XXXX,1 Pdb Vote
Айвен Веллер,Крестоносец,ENTJ,2 Pdb Votes
Light talent,Tinker Bell (2008),INFJ,2 Pdb Votes
Winter talent,Tinker Bell (2008),INFJ,7 Pdb Votes
Kuzgu,Ofis Akademia,INFJ,14 Pdb Votes
astrophel,Sillypology fandom,INFJ,24 Pdb Votes
Robyn,The Gift,INFP,1 Pdb Vote
Jeannie,How to Lose a Guy in 10 days,INFJ,4 Pdb Votes
Jan Gies,A Small Light,INTJ,10 Pdb Votes
Warren Red Cloud,Natural Born Killers (1994),INFJ,9 Pdb Votes
Mike O'Shea,A Guide to Recognizing Your Saints (2006),INFJ,2 Pdb Votes
Kang Bong-rae,Ashfall (2019),INTJ,1 Pdb Vote
Roz,Perfect Mothers,XXXX,1 Pdb Vote
Felicia Montealegre,Maestro (2023),INFJ,7 Pdb Votes
Deborah,Journey to Bethlehem (2023),XXXX,1 Pdb Vote
Валерий Козырев,Фишер (Fischer),INFJ,10 Pdb Votes
Thérèse ,Le Père Noël est une ordure,XXXX,1 Pdb Vote
Ludwig Wittgenstein ,Wittgenstein (1993 film),XXXX,1 Pdb Vote
Mr Gareth Jones,Mr Jones (2019 film),XXXX,1 Pdb Vote
Abigail,Wonka (2023 Movie),INFJ,6 Pdb Votes
Yeshua Ha-Notsri,The Master and Margarita (2024),XXXX,1 Pdb Vote
Hagen,Rebel Moon (Franchise),INFJ,11 Pdb Votes
"Valentina, the psychologist",Dyad (2023),INFJ,2 Pdb Votes
Masoud,Midday Adventures (Majaray Nimrooz),XXXX,1 Pdb Vote
Phil Cooper,The Big Kahuna,XXXX,2 Pdb Votes
Sudip,Bulbbul (2020),INFJ,1 Pdb Vote
C.S. Lewis,Freud's Last Session (2023 film),XXXX,1 Pdb Vote
Duncan,Good Grief (2023),ISFP,2 Pdb Votes
Mitsuha Miyamizu,Vacanze Estive,INFJ,1 Pdb Vote
Miriam,Samson and Delilah (1949),XXXX,2 Pdb Votes
Trunks (Futuro),Cartoon Movie (Series),INFJ,2 Pdb Votes
John F. Donovan,The Death & Life of John F. Donovan (2018 film),INFJ,1 Pdb Vote
Vanderleia,Ai que vida!,INFP,3 Pdb Votes
Sahana,Godhi Banna Sadharana Mykattu,XXXX,17 Pdb Votes
Felicia Montealegre,Maestro,INFJ,4 Pdb Votes
Methuselah,Noah (2014),INFJ,2 Pdb Votes
Nettie Harris,The Color Purple (2023),INFJ,25 Pdb Votes
Martha Von Kurtzroc,Poor Things,INFJ,8 Pdb Votes
Video Girl Barbie,Barbie (2023),INFJ,1 Pdb Vote
Elsa Brecht,Georgetown (2019 film),ESTP,15 Pdb Votes
Long ShouRen,Harry Potter Magic Awakened,INFJ,1 Pdb Vote
Jesus Christ,The Book of Clarence (2024),XXXX,1 Pdb Vote
Felony,Wreck-It Ralph (Franchise),XXXX,2 Pdb Votes
Bartender,Shrek (Franchise),INFJ,37 Pdb Votes
Lamina,The Ballad of Songbirds and Snakes (2023),INFJ,2 Pdb Votes
Ambassador Selena,Barbie in A Mermaid Tale 2,INFJ,3 Pdb Votes
Princess Lorena,Barbie As Rapunzel (2002),XXXX,2 Pdb Votes
Annie young,Problem Child,INFP,2 Pdb Votes
M&amp;M Carlson,"That was Then, This is Now (1985)",INFJ,1 Pdb Vote
Mason McCormick,Tex (1982),XXXX,41 Pdb Votes
The Expert,The Killer (2023),INFJ,1 Pdb Vote
Dr. Zachariah Osbourne,The pale horse (1997 film),INFJ,13 Pdb Votes
棠真,"血观音 The Bold, The Corrupt, and The Beautiful",INFJ,2 Pdb Votes
Andrè Toulon ,Puppet Master,INFJ,1 Pdb Vote
Isagel,Aniara (2018),INTJ,11 Pdb Votes
Jules,Jules (2023),XXXX,1 Pdb Vote
Miklósi Mira,Aranyélet / Golden Life,XXXX,1 Pdb Vote
Jalal,Tafrigh (2022),XXXX,16 Pdb Votes
Pietro,Nuovo Olimpo (2023),INFJ,2 Pdb Votes
Shelby Ashton,The Absent-Minded Professor (1961),INFJ,4 Pdb Votes
Father McGruder,Braindead/Dead Alive (1992),INFJ,25 Pdb Votes
Rebecca Evans,The Roommate (2011),INFJ,2 Pdb Votes
Father Brennan (First Omen),The Omen (1976),INFJ,3 Pdb Votes
Shaved girl/Бритая девочка,Scarecrow (Чучело),XXXX,6 Pdb Votes
No Jung-Yeol,30 Days (Korean Movie),INFJ,4 Pdb Votes
Wren,Amaya’s OCs and Real Life Friends,INFJ,10 Pdb Votes
Padre Johannes,Mother of Tears,INFJ,10 Pdb Votes
Myself; Fushosa,The Lion King (Franchise) OC,INFJ,1 Pdb Vote
Veronica ,Trade,XXXX,82 Pdb Votes
Leo (Leonardo),Leo (2023),INFJ,3 Pdb Votes
Genie,Ma (2019),XXXX,1 Pdb Vote
Pendar,No choice (Majborim 2020),XXXX,4 Pdb Votes
Anna,Out Cold,INFJ,1 Pdb Vote
Nettie Harris,The Color Purple (1985),XXXX,1 Pdb Vote
Dr Arthur Calgary ,Ordeal by innocence (1984 film),XXXX,4 Pdb Votes
Layla,Amaya’s OCs and Real Life Friends,INFJ,4 Pdb Votes
Lilli,Amaya’s OCs and Real Life Friends,INFJ,3 Pdb Votes
Cort,The Quick and the Dead (1995),INFJ,1 Pdb Vote
Reggie Ram Tech,The Emoji Movie (2017),XXXX,1 Pdb Vote
Mr. Schnoebelen,The Emoji Movie (2017),ENFJ,2 Pdb Votes
Silo Votaro,Hunger Games Tales,INFJ,1 Pdb Vote
"Elder Predator ""Greyback""",Predator,XXXX,1 Pdb Vote
Elizabeth Henshaw,The Haunted Mansion,INFJ,1 Pdb Vote
Sophie Pettingel,The Portable Door (2023),XXXX,11 Pdb Votes
Miguel Garay,Cerrar los ojos / Close Your Eyes (2023),INFJ,1 Pdb Vote
Arnab Bagchi (Arup Basu),Kahaani,XXXX,0
Chintan,Secret Superstar,INFJ,2 Pdb Votes
Melinda Moores,The Green Mile (1999),XXXX,1 Pdb Vote
Robin Nickerson,Boys on the Side (1995),INFP,2 Pdb Votes
Maya ,The Creator (2023),INFJ,30 Pdb Votes
Sandy,Cherry Falls (2000),INFJ,4 Pdb Votes
James Gillespie,Ratcatcher (1999 film),XXXX,1 Pdb Vote
Stephen Dedalus,Bloom (2003 film),XXXX,1 Pdb Vote
Grandpa,The Green Border (Zielona granica; 2023),XXXX,1 Pdb Vote
Julia,The Green Border (Zielona granica; 2023),XXXX,1 Pdb Vote
NFT,Ed.so family,INFJ,4 Pdb Votes
David Foster Wallace,The End of the Tour (2015),INFJ,5 Pdb Votes
Andie,Crush (2013),INFJ,10 Pdb Votes
Dahlia,Wish (2023),INFJ,41 Pdb Votes
Bernadette Aquaman's Trident,Aquaman And The Lost Knigdom (2023),INFJ,2 Pdb Votes
Zach Turner,Retribution,INFJ,10 Pdb Votes
Doctor John Feckenham,Lady Jane (1986),INFJ,6 Pdb Votes
"Benjamin ""Ben"" Parker (Earth-65B)",Spider-Man: Across the Spider-Verse (2023),XXXX,1 Pdb Vote
尼尔拉,Mole's World（摩尔庄园）,INFJ,5 Pdb Votes
So Hee,"Waiting for Rain (Endless Rain, 2021)",XXXX,5 Pdb Votes
Alan Walker (as a character),World of Walker,XXXX,1 Pdb Vote
the dog,shart battle,XXXX,1 Pdb Vote
Professor Aronnax,"20,000 Leagues Under The Sea",INFJ,6 Pdb Votes
Constantine,The Help (2011),INFJ,13 Pdb Votes
Sebas,..,XXXX,3 Pdb Votes
Keith Gill,Dumb Money,INFJ,18 Pdb Votes
Brett,Jinxed,XXXX,1 Pdb Vote
Raquel,Raquel 1:1 (2022),XXXX,9 Pdb Votes
Imdad Khan,The Wonderful Story of Henry Sugar,INFJ,9 Pdb Votes
Nelson Mandela,Invictus (2009),XXXX,1 Pdb Vote
Sebas,El club de los lectores criminales (2023) (Killer Book Club),INFJ,19 Pdb Votes
Michael Boll,Bad Influence (1990),XXXX,1 Pdb Vote
Nancy Kendricks,Duplex,XXXX,1 Pdb Vote
1st AD,Cars (Franchise),INFJ,2 Pdb Votes
Mateo,Cars (Franchise),INFJ,2 Pdb Votes
Gearsten Marshall,Cars (Franchise),INFJ,2 Pdb Votes
Bob Cutlass,Cars (Franchise),INFJ,2 Pdb Votes
Buddha,The Monkey King,INFJ,10 Pdb Votes
Lin,The Monkey King,INFJ,14 Pdb Votes
"Gloriana ""Glory"" Grant (Earth-65B)",Spider-Man: Across the Spider-Verse (2023),INFJ,7 Pdb Votes
Anna rook,Intruders,INFJ,7 Pdb Votes
Lucinda,Exchange Student Zero,XXXX,1 Pdb Vote
Bat (First),Monster Family 2,XXXX,2 Pdb Votes
Harley Quinn,Joker: Folie à Deux,XXXX,5 Pdb Votes
Aaron,Wet Hot American Summer,INFJ,4 Pdb Votes
Prince Henry,"Red, White & Royal Blue",INFJ,20 Pdb Votes
Manon,Le Jour des corneilles (2012),XXXX,1 Pdb Vote
Ape,George of the Jungle (1997-2003),XXXX,1 Pdb Vote
Yumi Nakamura,One Missed Call (2003),INFJ,10 Pdb Votes
Ji Chang (姬昌),Creation of the Gods I: Kingdom of Storms,INFJ,4 Pdb Votes
Prince Fjord,Hans Christian Andersen's The Little Mermaid (1975,INFJ,2 Pdb Votes
Violetta Brown Willman,Jeordie Love,INFJ,4 Pdb Votes
Dr. Yoon Ji-Eui,Take Point,XXXX,1 Pdb Vote
Bo Yi Kao,封神 第一部：朝歌风云 Creation of the Gods,INFJ,19 Pdb Votes
"Ji Chang, King Wen of Zhou",封神 第一部：朝歌风云 Creation of the Gods,INFJ,23 Pdb Votes
Jimmy Ray,South of Heaven,INFJ,2 Pdb Votes
Nessie,"Ruby Gillman, Teenage Kraken (2023)",XXXX,6 Pdb Votes
Mikael Blomkvist,The girl in the spider's web (2018 film),XXXX,1 Pdb Vote
Speculator,Ivan Vasilievich: Back to the Future,INFJ,3 Pdb Votes
lady fish ,"imen ""lady fish """,XXXX,1 Pdb Vote
Leopold Ferrier,A Haunting in Venice,INFJ,40 Pdb Votes
Leo Szilard,Oppenheimer (2023),XXXX,5 Pdb Votes
Hiroshi Midorikawa,Shin Kamen Rider,INFJ,4 Pdb Votes
Ichiro Midorikawa,Shin Kamen Rider,INFJ,10 Pdb Votes
Lloyd Hart,The Roaring Twenties (1939),XXXX,3 Pdb Votes
Father Lankester Merrin (Dominion/The beginning),The Exorcist (1973),INFJ,13 Pdb Votes
The Crow,The Crow (1994),INFJ,25 Pdb Votes
Senate aide,Oppenheimer (2023),INFJ,2 Pdb Votes
Anna,Bird Box Barcelona (2023),ENFJ,18 Pdb Votes
Sebastián,Bird Box Barcelona (2023),INFJ,1 Pdb Vote
Dele,Plane,XXXX,3 Pdb Votes
Debraj Sahai,Black (2005),INFJ,2 Pdb Votes
Chia,1700s ft,INFJ,9 Pdb Votes
Young Afton,1700s ft,INFJ,45 Pdb Votes
Niels Bohr,Oppenheimer (2023),INFJ,6 Pdb Votes
Seth Neddermeyer,Oppenheimer (2023),INFJ,6 Pdb Votes
John Pendleton ,Pollyanna (1920),XXXX,7 Pdb Votes
Katherine Ballard,Sound of Freedom (2023),INFJ,5 Pdb Votes
Green flor,Javier: el Despertar de Poruni,INFJ,1 Pdb Vote
Betty McLeish,The Good Liar,INFJ,1 Pdb Vote
Lilly Berry,The Hotel New Hampshire (1984),XXXX,10 Pdb Votes
Olive Chancellor,The Bostonians,XXXX,1 Pdb Vote
The Ape,The Ape (2005),XXXX,2 Pdb Votes
Natacha von Braun,Alphaville,INFJ,3 Pdb Votes
Doctor Frank,Twisted (2004),XXXX,1 Pdb Vote
Colin,Kung Fu Panda (Franchise),INFJ,1 Pdb Vote
 Miss Jane Marple,The Mirror Crack'd (1980),INFJ,31 Pdb Votes
Paula Jordan,Dinner at Eight (1933),XXXX,1 Pdb Vote
Laura,What Love Is (2007),XXXX,11 Pdb Votes
Wayne,What Love Is (2007),XXXX,5 Pdb Votes
 Arline Wade,Back in Circulation (1937),XXXX,24 Pdb Votes
Fred Amiel,The Bad and the Beautiful (1952),XXXX,42 Pdb Votes
Mary Jane Watson-Parker (Earth-616B),Spider-Man: Across the Spider-Verse (2023),INFJ,1 Pdb Vote
Charlotte A. Cavatica,Charlotte's Webb (1973),XXXX,1 Pdb Vote
Nadia,Ice Age (Franchise),INFJ,1 Pdb Vote
Barry Schultz,Heart of America (2002),INFJ,0
Lake Ripple,Elemental,INFJ,0
Gayatri Singh,Spider-Man: Across the Spider-Verse (2023),INFJ,0
Yule,Mune: Guardian of the Moon,XXXX,0
Bethany,Seance,XXXX,0
Senior comrade,Dear Comrade,XXXX,0
Karine,Alien,XXXX,1 Pdb Vote
Alex,All Dogs Go to Heaven (1989),INFJ,3 Pdb Votes
Mustafa,Sevmek Zamanı (Time to Love),INFJ,4 Pdb Votes
Zeppo ,Monkey Business (1931),XXXX,7 Pdb Votes
Red Hare,Ride On (2023),XXXX,20 Pdb Votes
Julie,The Silent Partner (1978),INFJ,4 Pdb Votes
Daniele Dominici ,Le Professeur (La prima notte di quiete),INFJ,2 Pdb Votes
