char,movie,mbti,votes
George Miloslavsky,Ivan Vasilievich: Back to the Future,ENTP,55 Pdb Votes
Fool,Operation Y and Shurik's Other Adventures,ENTP,12 Pdb Votes
François Toulour “The Night Fox”,Ocean's Eleven Trilogy,ENTP,17 Pdb Votes
Nando Torres,Yes Day,ENTP,45 Pdb Votes
Kathryn Lynn,Billy Lynn's Long Halftime Walk (2016),XXXX,1 Pdb Vote
Ezra,Prospect,ENTP,13 Pdb Votes
"Ricky ""Zigzag""",Holes (2003),XXXX,29 Pdb Votes
Mihai Tepes,The Vampir Schwestern,ENTP,24 Pdb Votes
Johnny,Sin City (franchise),ENTP,22 Pdb Votes
Balram Halwai,The White Tiger,ENTP,41 Pdb Votes
Romeo,Roadside Romeo,ENTP,38 Pdb Votes
Todd Haynes,Kick-Ass (2010),ENTP,27 Pdb Votes
Precious Jade Workshop Foxy Boss,White Snake (2019),ENTP,71 Pdb Votes
Freddy Krueger,A Nightmare on Elm Street (2010),ENTP,70 Pdb Votes
Wang Bo-De «&nbsp;Birdy&nbsp;»,Your Name Engraved Herein,ENTP,68 Pdb Votes
Bones,Ferdinand (Olé el Viaje de Ferdinand),ENTP,12 Pdb Votes
Lupe (the Goat),Ferdinand (Olé el Viaje de Ferdinand),ENTP,21 Pdb Votes
Beanie,Old School (2003),ENTP,8 Pdb Votes
Brutus,Barbie In The 12 Dancing Princesses (2006),ENTP,32 Pdb Votes
Johnny English,Johnny English Reborn,ENTP,33 Pdb Votes
Warren Lipka,American Animals,ENTP,50 Pdb Votes
Jack's Sister,Rise of the Guardians (2012),ENTP,67 Pdb Votes
Detective Asai,The World Of Kanako (2014),ENTP,15 Pdb Votes
Sagi,Barbie as the Island Princess (2007),ENTP,37 Pdb Votes
Natalie Jones,Keeping Up with the Joneses,XXXX,13 Pdb Votes
Vedha,Vikram Vedha,ENTP,23 Pdb Votes
Ronit Krushka,Disobedience,ENTP,53 Pdb Votes
Mickey,Villains,ENTP,26 Pdb Votes
Aldous Snow,Forgetting Sarah Marshall,ENTP,49 Pdb Votes
Jordan Cochran,Real Genius,XXXX,10 Pdb Votes
Harry Turpin,The Thing About Harry,ENTP,43 Pdb Votes
Tom Hanson,21 Jump Street (2012),ENTP,21 Pdb Votes
Henry Evans,The Good Son (1993),ENTP,71 Pdb Votes
Jerry Wooters,Gangster Squad (2013),ENTP,9 Pdb Votes
Mr. Berkeley Beetle,Thumbelina (1994),ENTP,42 Pdb Votes
Emperor Maximus,PLAYMOBIL: THE MOVIE (2019),ENTP,6 Pdb Votes
Cloud Guy,Trolls (2016),ENTP,44 Pdb Votes
Skidmark,Turbo,ENTP,31 Pdb Votes
Griffin,Hotel Transylvania (2012),ENTP,105 Pdb Votes
The Killer (Ghostface),Scary Movie,ENTP,165 Pdb Votes
Gnomeo,Gnomeo and Juliet,ENTP,89 Pdb Votes
Alexander “Alex” O'Connell,The Mummy (Franchise),ENTP,26 Pdb Votes
George Hanson,Easy Rider (1969),ENTP,57 Pdb Votes
Will Emerson,Margin Call,ENTP,16 Pdb Votes
Jep Gambardella,"The Great Beauty (La grande bellezza, 2013)",ENTP,83 Pdb Votes
Sam Brenner,Pixels,ENTP,43 Pdb Votes
Kabayama Yuka,The Werewolf Game: The Beast Side,ENTP,12 Pdb Votes
Scott Favor,My Own Private Idaho (1991),ENTP,231 Pdb Votes
Crash,Ice Age (Franchise),ENTP,101 Pdb Votes
Passepartout / Lau Xing,Around the World in 80 Days (2004),ENTP,19 Pdb Votes
Fritz,Fritz The Cat,ENTP,131 Pdb Votes
Si and Am,Lady and the Tramp (1955),ENTP,47 Pdb Votes
Tod Waggner,Final Destination (2000),ENTP,69 Pdb Votes
Robbie Clark,I'm Not There (2007),XXXX,12 Pdb Votes
Serbest Mermer,Ölümlü Dünya (2018),ENTP,23 Pdb Votes
Nathaniel Bone,The Wife (2017),XXXX,1 Pdb Vote
Joe Castleman,The Wife (2017),ENTP,11 Pdb Votes
Quinn Harris,Countdown (2019),ENTP,51 Pdb Votes
Bernie Focker,Meet the Parents (2000) / Little Fockers (2010),ENTP,42 Pdb Votes
Lulu Plummer,The Pacifier (2005),ENTP,23 Pdb Votes
Anne Stewart,The others (2001),ENTP,46 Pdb Votes
Easy Andy,Taxi Driver (1976),ENTP,60 Pdb Votes
Tom,Taxi Driver (1976),ENTP,41 Pdb Votes
Henry Roth,50 First Dates,ENTP,79 Pdb Votes
Willy,The To Do List,ENTP,14 Pdb Votes
Alex Parrish,Stealing Beauty (1996),ENTP,17 Pdb Votes
The Magician,Mulholland Drive (2001),ENTP,20 Pdb Votes
Max Fischer,Rushmore (1998),ENTP,162 Pdb Votes
Rex Walls,The Glass Castle (2017),ENTP,60 Pdb Votes
Samuel Fanning,The Babadook (2014),ENTP,65 Pdb Votes
Raoul,A Monster in Paris,ENTP,204 Pdb Votes
Mayor Shelbourne,Cloudy with a Chance of Meatballs (2009),ENTP,131 Pdb Votes
Philip Marlowe,The Long Goodbye (1973),ENTP,53 Pdb Votes
Erasmus,Barbie of Swan Lake (2003),ENTP,21 Pdb Votes
Addison DeWitt,All About Eve (1950),XXXX,20 Pdb Votes
Boss Wolf,Kung Fu Panda (Franchise),ENTP,88 Pdb Votes
Zia Rodriguez,Jurassic Park / Jurassic World (Film Franchise),ENTP,50 Pdb Votes
Steven Russell,I Love You Phillip Morris (2009),ENTP,57 Pdb Votes
Audrey II,Little Shop of Horrors,ENTP,97 Pdb Votes
James Figueras,The Burnt Orange Heresy (2019),ENTP,5 Pdb Votes
Aidan Hall,Remember Me (2010),ENTP,16 Pdb Votes
Giacomo Casanova,Casanova (2005),ENTP,29 Pdb Votes
George Wade,Two Weeks Notice (2002),ENTP,39 Pdb Votes
Cliff Pantone,Bring It On (franchise),ENTP,44 Pdb Votes
Wayne Gale,Natural Born Killers (1994),ENTP,30 Pdb Votes
Julianne Potter,My Best Friend's Wedding (1997),ENTP,103 Pdb Votes
"Ricky Ricardo / Ernie Douglas / Chip / Cable Guy""",The Cable Guy (1996),ENTP,82 Pdb Votes
Jeffrey Goines,12 Monkeys / Twelve Monkeys (1995),ENTP,58 Pdb Votes
Bret Maverick,Maverick (1994),ENTP,24 Pdb Votes
Albert 'Gib' Gibson,True Lies ( 1994),ENTP,3 Pdb Votes
Oliver Pike,Buffy the Vampire Slayer (1992),XXXX,3 Pdb Votes
Watts,Some Kind of Wonderful (1987),ENTP,13 Pdb Votes
Watson Bryant,Richard Jewell (2019),ENTP,35 Pdb Votes
Hermes,Hercules (franchise),ENTP,38 Pdb Votes
Pain,Hercules (franchise),ENTP,42 Pdb Votes
Captain Louis Renault,Casablanca (1942),ENTP,41 Pdb Votes
The Leprechaun,Leprechaun (1993),ENTP,23 Pdb Votes
Johnny Venere,Green Book (2018),XXXX,3 Pdb Votes
Ghost,Ginger Snaps (2000-2004),ENTP,32 Pdb Votes
Paul Baldino,The Virgin Suicides (2000),ENTP,26 Pdb Votes
João Grilo,O Auto da Compadecida (2000),ENTP,154 Pdb Votes
Ms. Pervy,10 Things I Hate About You (1999),ENTP,84 Pdb Votes
Radio,The Brave Little Toaster (1987),ENTP,22 Pdb Votes
Burt Wonderstone,The Incredible Burt Wonderstone (2013),ENTP,8 Pdb Votes
Jacob Palmer,"Crazy, Stupid, Love (2011)",ENTP,272 Pdb Votes
Roman Castevet,Rosemary’s Baby (1968),ENTP,15 Pdb Votes
Mizuki the Witch,47 Ronin (2013),ENTP,16 Pdb Votes
Gavin Nichols,The Ledge (2011),XXXX,4 Pdb Votes
Larry Daley,Night At The Museum (Franchise),ENTP,151 Pdb Votes
"Alex ""Hitch"" Hitchens",Hitch (2005),ENTP,91 Pdb Votes
Johnny English,Johnny English (2003),ENTP,95 Pdb Votes
Brodie Bruce,Mallrats (1995),ENTP,36 Pdb Votes
Lord Risley,Maurice (1987),ENTP,30 Pdb Votes
Beni Gabor,The Mummy (Franchise),ENTP,53 Pdb Votes
Jesper,Klaus (2019),ENTP,316 Pdb Votes
Dr. Ivo “Eggman” Robotnik,Sonic the Hedgehog (Film Series),ENTP,506 Pdb Votes
Hades,Descendants (Franchise),ENTP,76 Pdb Votes
Lovelace,Happy Feet (2006-2011),ENTP,10 Pdb Votes
Janice Maretto,To Die For (1995),ENTP,10 Pdb Votes
Marquis de Sade,Quills (2000),ENTP,24 Pdb Votes
Kakamora,Moana (2016),ENTP,45 Pdb Votes
Bucky,Over The Hedge (2006),ENTP,8 Pdb Votes
Spike,Over The Hedge (2006),ENTP,7 Pdb Votes
Dorothea Fields,20th Century Women (2016),ENTP,44 Pdb Votes
Banjee Castillo,Hot Wheels World Race / AcceleRacers,ENTP,32 Pdb Votes
Mr. Fox,The Chronicles of Narnia (Film Trilogy),ENTP,92 Pdb Votes
Sutter Cane,In the Mouth of Madness (1994),ENTP,7 Pdb Votes
Giselle Levy,Mona Lisa Smile (2003),ENTP,80 Pdb Votes
Clare Quilty,Lolita (1997),ENTP,24 Pdb Votes
Photojournalist,Apocalypse Now (1979),ENTP,71 Pdb Votes
Lionel Logue,The King's Speech (2010),ENTP,59 Pdb Votes
Jill Taylor,21 (2008),ENTP,25 Pdb Votes
Rita Skeeter,Harry Potter / Wizarding World Films,ENTP,221 Pdb Votes
Arthur Rimbaud,Total Eclipse (1995),ENTP,126 Pdb Votes
Aro,Twilight (Franchise),ENTP,225 Pdb Votes
Roland,By the Sea (2015),ENTP,5 Pdb Votes
Dr. Frank Harte,Calvary (2014),ENTP,3 Pdb Votes
"John Baker, Jr.",Boys (1996),ENTP,2 Pdb Votes
Lindsay,Destination Wedding (2018),ENTP,36 Pdb Votes
Cooper Harris,Eurotrip (2004),ENTP,50 Pdb Votes
Emcee,Cabaret (1972),ENTP,40 Pdb Votes
Túlio Monteiro,Rio (2011),ENTP,82 Pdb Votes
Baloo,The Jungle Book (2016),ENTP,58 Pdb Votes
Pikachu,Pokémon: Detective Pikachu (2019),ENTP,157 Pdb Votes
Flo,Cars (Franchise),ENTP,40 Pdb Votes
Col. George Taylor,Planet of the Apes (1968),ENTP,46 Pdb Votes
Charlie Stoker,Stoker (2013),ENTP,70 Pdb Votes
Peik Lin Goh,Crazy Rich Asians (2018),ENTP,102 Pdb Votes
Randal Graves,Clerks (1994),ENTP,79 Pdb Votes
Robin of Locksley,Robin Hood: Prince of Thieves (1991),XXXX,60 Pdb Votes
Arkansas Dave Rudabaugh,Young Guns,ENTP,6 Pdb Votes
Arthur Pendragon,King Arthur: Legend of the Sword (2017),ENTP,96 Pdb Votes
Michael Eckman,10 Things I Hate About You (1999),ENTP,234 Pdb Votes
Brandon Shaw,Rope (1948),ENTP,116 Pdb Votes
Aech,Ready Player One (2018),ENTP,52 Pdb Votes
The Witch,Brave (2012),ENTP,122 Pdb Votes
Rick Hawkins,Predator,ENTP,29 Pdb Votes
Matt Kowalski,Gravity (2013),ENTP,40 Pdb Votes
The Merovingian,The Matrix Trilogy,ENTP,89 Pdb Votes
Kelly,The Girl Next Door (2004),ENTP,64 Pdb Votes
2,9 (2009),ENTP,85 Pdb Votes
Jamie Randall,Love & Other Drugs (2010),ENTP,98 Pdb Votes
Know-It-All,The Polar Express (2004),ENTP,216 Pdb Votes
Robin Hood,Robin Hood (1973),ENTP,390 Pdb Votes
Rudy Steiner,The Book Thief (2013),ENTP,46 Pdb Votes
Joe Bradley,Roman Holiday (1953),ENTP,59 Pdb Votes
Dr. Peter Venkman,Ghostbusters (1984),ENTP,226 Pdb Votes
Bill AKA Snakecharmer,Kill Bill (2003),ENTP,386 Pdb Votes
Tintin,The Adventures of Tintin (2011),ENTP,171 Pdb Votes
"Dr. Newton ""Newt"" Geiszler",Pacific Rim (2013),ENTP,102 Pdb Votes
Doc Holliday,Tombstone (1993),ENTP,88 Pdb Votes
Bartemius “Barty” Crouch Jr.,Harry Potter / Wizarding World Films,ENTP,360 Pdb Votes
Berlioz,The Aristocats (1970),ENTP,125 Pdb Votes
Tanner Bolt,Gone Girl (2014),ENTP,91 Pdb Votes
Margo “Go” Dunne,Gone Girl (2014),ENTP,150 Pdb Votes
Anita Miller,Almost Famous (2000),ENTP,40 Pdb Votes
Jeff Bebe,Almost Famous (2000),ENTP,18 Pdb Votes
Van Wilder,Van Wilder (2002),ENTP,29 Pdb Votes
Dewey Finn,School of Rock (2003),ENTP,239 Pdb Votes
Pazuzu,The Exorcist (1973),ENTP,142 Pdb Votes
Lieutenant William F. Kinderman,The Exorcist (1973),ENTP,27 Pdb Votes
Merritt McKinney,Now You See Me (Franchise),ENTP,167 Pdb Votes
Jillian Holtzmann,Ghostbusters (2016),ENTP,82 Pdb Votes
Brian Fantana,Anchorman (2004),ENTP,29 Pdb Votes
Wen Gifford,Lemonade Mouth (2011),ENTP,73 Pdb Votes
Scuttle,The Little Mermaid (1989),ENTP,206 Pdb Votes
Basher Tarr,Ocean's Eleven Trilogy,ENTP,29 Pdb Votes
Montgomery Scott,Star Trek (Kelvin Timeline),ENTP,59 Pdb Votes
Mike Shiner,Birdman or (The Unexpected Virtue of Ignorance) (2014),ENTP,126 Pdb Votes
Piter De Vries,Dune (1984),ENTP,10 Pdb Votes
Vizzini,The Princess Bride (1987),ENTP,190 Pdb Votes
Gilbert Blythe,Anne of Green Gables (1985),ENTP,123 Pdb Votes
Kevin Flynn,Tron (Series),ENTP,42 Pdb Votes
Dr. Jumba Jookiba,Lilo & Stitch (Franchise),ENTP,249 Pdb Votes
Elizabeth,Danielle Steel's Star (1993),XXXX,1 Pdb Vote
Jane Aubrey,For Love of the Game (1999),XXXX,1 Pdb Vote
The President,"Salò, or the 120 days of Sodom",ENTP,7 Pdb Votes
Chick,Arthur the King (2024),ENTP,6 Pdb Votes
Jack Banning,Hook (1991),XXXX,1 Pdb Vote
Gil Buckman,Parenthood,ENTP,3 Pdb Votes
Milutin,The Skinning (Šišanje),ENFP,1 Pdb Vote
Dante,Grandma's Boy (2006),XXXX,1 Pdb Vote
Joseph Thorne,Hellraiser,XXXX,1 Pdb Vote
The Auditor,Hellraiser,ENTP,1 Pdb Vote
Simon crowley,Manhattan Night,ENTP,2 Pdb Votes
Marco Pozzi,La Banda Dei Supereroi,ENTJ,2 Pdb Votes
Olle Bramserud,Sällskapsresan,ENTP,2 Pdb Votes
Napoleon Wilson,Assault on Precinct 13 (1976),ENTP,7 Pdb Votes
Bertus,Marmut Merah Jambu,ENTP,2 Pdb Votes
"Lieutenant Arcot ""Thorny"" Ramathorn",Super Troopers,ESTP,2 Pdb Votes
Aurora,The Orphanage,ENTP,3 Pdb Votes
Mike Cohen,Zombies Vs. Idiots,ENTP,3 Pdb Votes
Keiko Morita,Megamind vs The Doom Syndicate,XXXX,9 Pdb Votes
Doc Badger,Blade Runner,ENTP,2 Pdb Votes
Marmot,The Big Lebowski (1998),XXXX,1 Pdb Vote
Da Fino,The Big Lebowski (1998),XXXX,1 Pdb Vote
Lexi,LIVE,XXXX,1 Pdb Vote
"Russell Morley ""Russ"" Duritz",The Kid (2000),XXXX,1 Pdb Vote
Cooper Waxman,The Long Weekend (2005),XXXX,1 Pdb Vote
Amy,Horror,ENTP,3 Pdb Votes
Dog,Horror,ENTP,3 Pdb Votes
Greg,Horror,ENTP,4 Pdb Votes
Miles Driskoll,Alien Code,XXXX,1 Pdb Vote
L'ami de Serge,Anna (1967),XXXX,1 Pdb Vote
Sang Baek,The Beauty Inside 2015,ENTP,5 Pdb Votes
Apogee,The Incredibles (Franchise),ENTP,1 Pdb Vote
Varya Vozhakova (Варя Вожакова),Vozvrashcheniye Buratino (2013),ENTP,3 Pdb Votes
Vic Deakins,Broken Arrow,XXXX,1 Pdb Vote
Bryce,Into The Blue (2005),XXXX,1 Pdb Vote
Ben Bertolucci,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
Charlie Waters,California Split (1974),ENTP,3 Pdb Votes
"Francisco ""Panchito"" Abal",La Sociedad de la Nieve (Society of the Snow),ENTP,3 Pdb Votes
Rico Anzalone,The Beekeeper (2024),XXXX,2 Pdb Votes
Tony,The Shining (1980),ENTP,14 Pdb Votes
Cotton's Parrot,Pirates of the Caribbean,XXXX,1 Pdb Vote
Unexplained Noises,Orion and the Dark (2024),ENTP,6 Pdb Votes
Peter Bell,City of the Living Dead,ENTP,10 Pdb Votes
Madarame Baku,Usogui ( Live Action ),ENTP,8 Pdb Votes
Trini Romano,Cold Storage,ENTP,7 Pdb Votes
George Spiggot (The Devil) ,Bedazzled (1967),ENTP,10 Pdb Votes
Seiji Fukagawa,You Made My Dawn,ENTP,4 Pdb Votes
Maureen Doherty,Fascination (2004),XXXX,1 Pdb Vote
Roman Castevet,Rosemary's Baby (2014),ENTP,2 Pdb Votes
Satan,The Last Temptation of Christ (1988),XXXX,1 Pdb Vote
Daniël,Bon Bini Holland,ENTP,3 Pdb Votes
Gerrie,Bon Bini Holland,ENTP,5 Pdb Votes
Carlos Páez,La Sociedad de la Nieve (Society of the Snow),ENTP,30 Pdb Votes
Michitoshi Hori,Monster (2023),ENTP,16 Pdb Votes
"Kevin Ganatra ""Kevin G.""",Mean Girls (2024),ENTP,7 Pdb Votes
Harlequin Demon,The Nightmare Before Christmas (1993),ENTP,2 Pdb Votes
Maxwell Lord,Superman (2025),ENTP,2 Pdb Votes
Атакан,Крестоносец,ENTP,9 Pdb Votes
"Mrs. Deshpande a.k.a. ""Auntie""",The Lunchbox,XXXX,1 Pdb Vote
Aslam Shaikh,The Lunchbox,XXXX,1 Pdb Vote
Andrey Seryogin (Obnorsky),Bandit Petersburg | Бандитский Петербург,XXXX,1 Pdb Vote
Василиса,По щучьему велению (2023),XXXX,5 Pdb Votes
Ben,Crossroads (2002),XXXX,3 Pdb Votes
Mr. Whymper,Animal Farm (1954),XXXX,7 Pdb Votes
Korovyev,The Master and Margarita (2024),ENTP,13 Pdb Votes
Steven,Family Switch,ENTP,4 Pdb Votes
The Joker,Merry Little Batman (2023),ENTP,3 Pdb Votes
Arthur,American Fiction,XXXX,1 Pdb Vote
 Bayard Rustin,Rustin,ENTP,2 Pdb Votes
Larry Mann,The Big Kahuna,ENTP,1 Pdb Vote
Marty,National Lampoon's Vacation (1983),XXXX,1 Pdb Vote
Mahlon,The Story of Ruth (1960 film),XXXX,1 Pdb Vote
The Sausage Boy,7tepe Dogs,ENTP,7 Pdb Votes
Ben Taylor,Dolemite Is My Name (2019),ENTP,3 Pdb Votes
Gonsalin,Ai que vida!,ESFP,1 Pdb Vote
Mikołaj,Uwierz w Mikołaja (2023),XXXX,2 Pdb Votes
Princess Sofia,Barbie as the Island Princess (2007),XXXX,3 Pdb Votes
Lemuel Gulliver,Gulliver's Travels (TV Mini Series 1996),ENTP,4 Pdb Votes
Lt. Zachary Garber,The Taking Of Pelham One Two Three (1974),ENTP,3 Pdb Votes
1st demon in Daniel,Talk to Me,ENTP,1 Pdb Vote
Larry,Team Hot Wheels: The Origin of Awesome!,XXXX,6 Pdb Votes
Walter,Harriet (2019),ENTP,2 Pdb Votes
Connie Muldoon,Good Burger 2,ENTP,1 Pdb Vote
Ray Neeley,Drive Me Crazy (1999),XXXX,8 Pdb Votes
Merlin,Harry Potter / Wizarding World Films,ENTP,3 Pdb Votes
J. Frank Parnell,Repo Man (1984),ENTP,18 Pdb Votes
Mark,Despicable Me (Franchise),ENTP,1 Pdb Vote
Chumvi,The Lion King (Franchise),XXXX,5 Pdb Votes
The Four Horsemen,Now You See Me (Franchise),ENTP,2 Pdb Votes
Principal,Leo (2023),ISFJ,1 Pdb Vote
The Hunter,Benji the Hunted (1987),INTP,2 Pdb Votes
Walt Curtis,Mala Noche (1985),ENFP,4 Pdb Votes
Jim,No Hard Feelings (2023),ENTP,1 Pdb Vote
Karen Sisco,Out of sight (1998 film),ESTJ,3 Pdb Votes
İhsan,Yaratılan,ENTP,1 Pdb Vote
Jim Whittaker,Easy Virtue (2008),XXXX,1 Pdb Vote
Farshad,Saint Petersburg 2010 (سن پطرزبورگ),XXXX,1 Pdb Vote
Richard Leopold,Swoon (1992 film),XXXX,6 Pdb Votes
The Destinies,Barbie in A Mermaid Tale,ENTP,10 Pdb Votes
Jan Erik Sadler,Cut Off(2018),ENTP,1 Pdb Vote
Peter David Carter,A Matter of Life and Death (1946 film),XXXX,8 Pdb Votes
Jeremy Crandall,White Men Can't Jump (2023),ENTP,2 Pdb Votes
Namo,Long Live Love!,ENTP,5 Pdb Votes
Jagustynka,Chłopi (2023),XXXX,1 Pdb Vote
Johnny Collins,Tex (1982),XXXX,1 Pdb Vote
Archie Andrews,Archie (1964 film),ENTP,1 Pdb Vote
Franklin Clarke,the alphabet murders (1965 film),XXXX,23 Pdb Votes
Claybourne (The Client),The Killer (2023),ENTP,2 Pdb Votes
Lucifer,The Constantine 2 (2025),ENTP,13 Pdb Votes
Toby Tenma (Human),Astro Boy (2009),ENTP,1 Pdb Vote
Charles Morley (Philiph Lombard),And then there were none (1945 film),XXXX,4 Pdb Votes
Francine’s crush,Quiz Lady (2023),ENTP,0
Jester,Puppet Master,ENTP,3 Pdb Votes
Professor Ned Brainard,The Absent-Minded Professor (1961),ENTP,2 Pdb Votes
Lamashtu,The Exorcist: Believer (2023),ENTP,7 Pdb Votes
Michael Kellam,Three Men and a Baby (1987),ENTP,2 Pdb Votes
Svetka/Светка,Scarecrow (Чучело),XXXX,3 Pdb Votes
Петька/Petyka,Scarecrow (Чучело),XXXX,3 Pdb Votes
Ness  (Sparky's Diner Waiter),Five Nights at Freddy's (Movie),ENTP,39 Pdb Votes
Balloon Boy,Five Nights at Freddy's (Movie),ENTP,25 Pdb Votes
Pancho Favela,Um Pistoleiro Chamado Papaco,ENTP,1 Pdb Vote
Albert Feather,Ladies in retirement (1941 film),XXXX,6 Pdb Votes
Mortadelo,Mortadelo y Filemón contra Jimmy el cachondo,ENTP,7 Pdb Votes
Mary Clancy,The Trouble with Angels (1966),ENTP,3 Pdb Votes
Stumpy,Out Cold,ENTP,1 Pdb Vote
Tab Lazenby,Cats & Dogs: The Revenge of Kitty Galore,XXXX,5 Pdb Votes
Ryan,Thanksgiving (2023),ENTP,1 Pdb Vote
Mingus Robinson,2 Days,XXXX,1 Pdb Vote
Pride Montrose,Hunger Games Tales,XXXX,1 Pdb Vote
Melia Ovid,Hunger Games Tales,INTP,1 Pdb Vote
Lim Soo Ah,Be With You (2018),XXXX,2 Pdb Votes
Jerry Dexter,Three Wise Girls,ENTP,4 Pdb Votes
Ben,Cherry Falls (2000),ENTP,4 Pdb Votes
Rod Harper,Cherry Falls (2000),ENTP,1 Pdb Vote
Stephen Dedalus,Portrait of the artist as a young man (1977 film),XXXX,1 Pdb Vote
Martin Taylor,Brimstone and Treacle (1976 film),XXXX,1 Pdb Vote
Bogdan,The Green Border (Zielona granica; 2023),XXXX,2 Pdb Votes
Paul,American Gothic (1988),ENTP,2 Pdb Votes
Rabé,Star Wars,ENTP,7 Pdb Votes
Jack,Bubba Ho-Tep,ENTP,3 Pdb Votes
Jonathan,Watching the Detectives (2007),ENTP,2 Pdb Votes
Triplet #1 ,The Triplets of Belleville (2003),XXXX,2 Pdb Votes
Box,Going the Distance,ENTP,1 Pdb Vote
"Dr. Wallace ""Wally"" Fiennes",The Mountain (2018 film),XXXX,5 Pdb Votes
比库,Mole's World（摩尔庄园）,ENTP,5 Pdb Votes
库比,Mole's World（摩尔庄园）,ENTP,9 Pdb Votes
RK,Mole's World（摩尔庄园）,ENTP,2 Pdb Votes
Bookworm,"Waiting for Rain (Endless Rain, 2021)",XXXX,7 Pdb Votes
Lily Cadiex,World of Walker,ENTP,2 Pdb Votes
Director Lee,Kingmaker 2022,ENTP,11 Pdb Votes
Ryder Muybridge,Nope (2022),XXXX,1 Pdb Vote
THE FART,shart battle,XXXX,1 Pdb Vote
my singing monsters on the tv,shart battle,XXXX,1 Pdb Vote
Alice,Innocence (2004),XXXX,5 Pdb Votes
Dr. Chatterjee,The Wonderful Story of Henry Sugar,ENTP,9 Pdb Votes
Lady Daphne,Saltburn,ENTP,1 Pdb Vote
Merolick,La Leyenda de la Nahuala,ESTP,2 Pdb Votes
The Mad Clown,El club de los lectores criminales (2023) (Killer Book Club),ENTP,2 Pdb Votes
Doug Crankel,Cars (Franchise),ENTP,2 Pdb Votes
Noriyuki,Cars (Franchise),XXXX,1 Pdb Vote
Jenny Otto,Robert (2015),XXXX,1 Pdb Vote
Robert,Robert (2015),XXXX,2 Pdb Votes
Shannon Spokes,Cars (Franchise),ENTP,1 Pdb Vote
Mackenzie,Sierra Burgess Is a Loser (2018),XXXX,2 Pdb Votes
Reggie,All About the Benjamins,ENTP,13 Pdb Votes
Missus Walters,The Help (2011),ISTJ,2 Pdb Votes
Faregame,Cars (Franchise),ENTP,2 Pdb Votes
Margaret Motorray,Cars (Franchise),ENTP,2 Pdb Votes
"""Hawaii Pistol""",Assassination (2015),ENTP,2 Pdb Votes
Diego,La Leyenda de la Nahuala,ENTP,26 Pdb Votes
Danny Moore,Gran Turismo (2023),ENTP,8 Pdb Votes
The Dummy,It Couldn't Happen Here (1987),ENTP,8 Pdb Votes
Uncle Dredge,It Couldn't Happen Here (1987),ENTP,4 Pdb Votes
Alan Shemper,Wet Hot American Summer,ENTP,4 Pdb Votes
Caped Boy / Keith,Wet Hot American Summer,ENTP,4 Pdb Votes
Arty,Wet Hot American Summer,ENTP,4 Pdb Votes
McKinley,Wet Hot American Summer,ENTP,2 Pdb Votes
Jackson,Death Game,ENTP,2 Pdb Votes
Sean Fletcher,Nine Months,ENTP,17 Pdb Votes
Ma Bangde,Let the Bullets Fly (2010) (让子弹飞),ENTP,21 Pdb Votes
"""Poxy"" Zhang ",Let the Bullets Fly (2010) (让子弹飞),ENTP,49 Pdb Votes
Little red riding hood,Once Upon a Crime,ENTP,1 Pdb Vote
David,The Thirteenth Floor,XXXX,31 Pdb Votes
Alex Clairemont-Diaz,"Red, White & Royal Blue",ENTP,2 Pdb Votes
Richard Chance,To Live and Die in L.A. (1985),ENTP,9 Pdb Votes
Dr. Ethan Powell,Instinct (1999),ENTP,1 Pdb Vote
Detective Walenski,Dark City,XXXX,2 Pdb Votes
Selma,Şaban Oğlu Şaban,ENTP,8 Pdb Votes
Shen Gongbao,封神 第一部：朝歌风云 Creation of the Gods,ENTP,19 Pdb Votes
Jiang Ziya,封神 第一部：朝歌风云 Creation of the Gods,XXXX,1 Pdb Vote
Bradley,Mother's Day,XXXX,2 Pdb Votes
Mayor George W. Buckman,2001 Maniacs (Series),ENTP,3 Pdb Votes
Rupertino,La Leyenda de la Nahuala,XXXX,1 Pdb Vote
Alex Mann,Last Night (2010),XXXX,15 Pdb Votes
Peter,Extinction (2018),ISTJ,1 Pdb Vote
Seon woo,Metamorphosis (2019),XXXX,1 Pdb Vote
Scarsdale,Plane,XXXX,5 Pdb Votes
Talleyrand,"Napoleon ""Kitbag"" (2023)",ENTP,2 Pdb Votes
Ethan,1700s ft,ENTP,3 Pdb Votes
Barbara Dooradavic,1700s ft,ENTP,9 Pdb Votes
Mrs. Afton,1700s ft,ENTP,5 Pdb Votes
Simon Tarnum,Maximum Truth,ENTP,22 Pdb Votes
Vampiro,Sound of Freedom (2023),ENTP,1 Pdb Vote
Freud,The Hotel New Hampshire (1984),XXXX,6 Pdb Votes
Yellow Tok,Javier: el Despertar de Poruni,ENTP,1 Pdb Vote
Ellen Burroughs,Class (1983),XXXX,1 Pdb Vote
Mike Delmarco,Twisted (2004),XXXX,5 Pdb Votes
Furumachi Yukiya,Kimi no Hana ni Naru (I will be your bloom),ENTP,1 Pdb Vote
High Priestess,Kung Fu Panda (Franchise),XXXX,4 Pdb Votes
Winsor,Scooby Doo! Legend of the Phantosaur,ENTP,189 Pdb Votes
Kip Lurie,Adam's Rib (1949),XXXX,0
Helena Shaw,Indiana Jones (Series),ENTP,0
